location_name,cause_name,sex_id,sex,year_id,mx,upper,lower
Georgia,Neoplasms,2,Female,1983,175.7000207,178.7167049,171.9718532
Georgia,Neoplasms,2,Female,1984,178.15812,181.3323291,174.5145766
Georgia,Neoplasms,2,Female,1985,179.7098262,182.7757382,176.0822485
Georgia,Neoplasms,2,Female,1986,180.3303734,183.4232582,176.4088889
Georgia,Neoplasms,2,Female,1987,182.261031,185.3489648,178.0710949
Georgia,Neoplasms,2,Female,1988,183.0139963,186.1685254,178.5776843
Georgia,Neoplasms,2,Female,1989,183.2383619,186.4716198,178.8488578
Georgia,Neoplasms,2,Female,1990,180.4301877,183.5661728,175.9602851
Georgia,Neoplasms,2,Female,1991,182.7963877,186.0353547,177.8569468
Georgia,Neoplasms,2,Female,1992,181.2014901,184.4575593,176.5122493
Georgia,Neoplasms,2,Female,1993,184.6881571,188.110774,180.0007442
Georgia,Neoplasms,2,Female,1994,184.2319255,187.4372601,179.444553
Georgia,Neoplasms,2,Female,1995,186.7404345,190.0142392,182.5120819
Georgia,Neoplasms,2,Female,1996,183.4219725,186.424773,179.3107229
Georgia,Neoplasms,2,Female,1997,183.4364654,186.7659287,179.5246534
Georgia,Neoplasms,2,Female,1998,181.8116971,184.9219479,178.2421903
Georgia,Neoplasms,2,Female,1999,182.5013993,185.6170324,179.0361588
Georgia,Neoplasms,2,Female,2000,182.7210528,185.8841261,179.4349321
Georgia,Neoplasms,2,Female,2001,184.1966073,187.1840561,181.1021171
Georgia,Neoplasms,2,Female,2002,182.771983,186.1504933,179.666334
Georgia,Neoplasms,2,Female,2003,181.622369,184.7946271,178.5023233
Georgia,Neoplasms,2,Female,2004,178.0271666,181.0788227,174.9665557
Georgia,Neoplasms,2,Female,2005,177.9127409,181.1511307,175.0982801
Georgia,Neoplasms,2,Female,2006,176.8046158,180.05866,173.7060136
Georgia,Neoplasms,2,Female,2007,173.3491515,176.5378883,170.2893165
Georgia,Neoplasms,2,Female,2008,173.0828807,176.2654955,170.0800043
Georgia,Neoplasms,2,Female,2009,172.7093388,176.1476305,169.7539062
Georgia,Neoplasms,2,Female,2010,170.7382229,174.3198195,167.6775349
Georgia,Neoplasms,2,Female,2011,170.2767358,173.7543203,167.1138525
Georgia,Neoplasms,2,Female,2012,169.6240973,173.2248686,166.237696
Georgia,Neoplasms,2,Female,2013,168.7922123,172.7126023,165.4599738
Georgia,Neoplasms,2,Female,2014,170.625665,174.3185312,167.1603964
Hawaii,Neoplasms,1,Male,1980,244.9776222,255.6443692,234.6503549
Hawaii,Neoplasms,1,Male,1981,243.3052494,252.9730242,232.9351204
Hawaii,Neoplasms,1,Male,1982,238.3394257,247.9938531,227.4944928
Hawaii,Neoplasms,1,Male,1983,239.3292699,249.6310957,228.9541495
Hawaii,Neoplasms,1,Male,1984,242.3505237,251.8570887,231.6058728
Hawaii,Neoplasms,1,Male,1985,246.121377,255.8534393,235.4965487
Hawaii,Neoplasms,1,Male,1986,236.9134765,245.4513579,227.3144596
Hawaii,Neoplasms,1,Male,1987,239.0371553,248.4899478,228.4390073
Hawaii,Neoplasms,1,Male,1988,238.6310955,247.6802553,228.9353724
Hawaii,Neoplasms,1,Male,1989,235.7558357,245.2276631,225.4335594
Hawaii,Neoplasms,1,Male,1990,237.275003,246.4984715,226.7936036
Hawaii,Neoplasms,1,Male,1991,231.1572632,239.9800129,219.3497679
Hawaii,Neoplasms,1,Male,1992,233.91959,243.1179304,222.7976663
Hawaii,Neoplasms,1,Male,1993,236.1420817,245.8923484,223.9900621
Hawaii,Neoplasms,1,Male,1994,231.2149276,240.6507036,218.3239374
Hawaii,Neoplasms,1,Male,1995,237.2618358,247.210265,225.3763046
Hawaii,Neoplasms,1,Male,1996,231.7206322,241.0132641,221.1723132
Hawaii,Neoplasms,1,Male,1997,225.8942621,234.4761091,215.621332
Hawaii,Neoplasms,1,Male,1998,226.8412058,235.8342041,215.2812432
Hawaii,Neoplasms,1,Male,1999,223.5213226,232.0012007,214.600046
Hawaii,Neoplasms,1,Male,2000,221.5032156,230.1906358,212.6699622
Hawaii,Neoplasms,1,Male,2001,221.629053,231.2066546,213.2871186
Hawaii,Neoplasms,1,Male,2002,221.1989702,229.6663057,212.8154463
Hawaii,Neoplasms,1,Male,2003,221.62438,230.3078071,212.741638
Hawaii,Neoplasms,1,Male,2004,215.3628922,224.5048643,207.1645968
Hawaii,Neoplasms,1,Male,2005,212.2200821,222.1986258,204.6159786
Hawaii,Neoplasms,1,Male,2006,208.7458477,218.9766274,201.186726
Hawaii,Neoplasms,1,Male,2007,208.2505094,218.0090385,200.977894
Hawaii,Neoplasms,1,Male,2008,205.6073069,215.0904642,198.3845243
Hawaii,Neoplasms,1,Male,2009,205.0201985,215.0885961,197.3158911
Hawaii,Neoplasms,1,Male,2010,200.4917497,211.1784082,192.6251043
Hawaii,Neoplasms,1,Male,2011,200.292909,212.119201,192.7687816
Hawaii,Neoplasms,1,Male,2012,199.3438928,209.9682956,191.4511063
Hawaii,Neoplasms,1,Male,2013,200.4069665,211.9123768,192.2526406
Hawaii,Neoplasms,1,Male,2014,205.2372013,216.3596174,197.1995007
Hawaii,Neoplasms,2,Female,1980,148.7946733,155.2013816,141.9811556
Hawaii,Neoplasms,2,Female,1981,147.7851982,154.5151166,140.807033
Hawaii,Neoplasms,2,Female,1982,146.3206167,152.9318102,139.2365988
Hawaii,Neoplasms,2,Female,1983,148.3375423,155.0947177,141.9189769
Hawaii,Neoplasms,2,Female,1984,147.4899513,153.5422984,141.1656705
Hawaii,Neoplasms,2,Female,1985,149.0535121,155.1652193,142.6872445
Hawaii,Neoplasms,2,Female,1986,149.9083377,155.63396,143.5778331
Hawaii,Neoplasms,2,Female,1987,149.5578814,155.9982419,143.5258108
Hawaii,Neoplasms,2,Female,1988,148.3338489,154.1213363,142.1663624
Hawaii,Neoplasms,2,Female,1989,151.4787535,157.7446487,144.8548165
Hawaii,Neoplasms,2,Female,1990,148.2221951,154.2695651,142.3520808
Hawaii,Neoplasms,2,Female,1991,149.0346378,155.0760089,142.5475022
Hawaii,Neoplasms,2,Female,1992,148.1219703,154.2019244,142.0654278
Hawaii,Neoplasms,2,Female,1993,148.4857771,154.4180733,142.4019166
Hawaii,Neoplasms,2,Female,1994,148.4976833,154.0522099,142.4993044
Hawaii,Neoplasms,2,Female,1995,152.4003579,158.8610905,146.4295674
Hawaii,Neoplasms,2,Female,1996,150.9573274,156.8159199,145.0079379
Hawaii,Neoplasms,2,Female,1997,147.0621979,152.4928089,141.775011
Hawaii,Neoplasms,2,Female,1998,146.9265918,152.6260934,141.1977513
Hawaii,Neoplasms,2,Female,1999,144.9670794,150.191254,139.6360456
Hawaii,Neoplasms,2,Female,2000,144.2115996,149.3745771,139.6067341
Hawaii,Neoplasms,2,Female,2001,148.2209653,154.2731185,142.7398875
Hawaii,Neoplasms,2,Female,2002,143.3028555,148.3626074,138.4054092
Hawaii,Neoplasms,2,Female,2003,144.6349897,149.8104074,139.2491103
Hawaii,Neoplasms,2,Female,2004,140.2938027,145.1729133,134.8972013
Hawaii,Neoplasms,2,Female,2005,141.4275139,146.4179943,136.8565657
Hawaii,Neoplasms,2,Female,2006,140.3828248,145.6534506,135.6646805
Hawaii,Neoplasms,2,Female,2007,137.3048347,142.0794063,132.4125901
Hawaii,Neoplasms,2,Female,2008,135.7773841,140.9754648,131.2144047
Hawaii,Neoplasms,2,Female,2009,136.7673761,141.9143641,131.470507
Hawaii,Neoplasms,2,Female,2010,134.7913474,139.4944906,129.9441739
Hawaii,Neoplasms,2,Female,2011,134.8415722,139.5611606,130.1951559
Hawaii,Neoplasms,2,Female,2012,135.4768549,140.3665261,130.3799343
Hawaii,Neoplasms,2,Female,2013,133.4227141,138.1887706,128.4513082
Hawaii,Neoplasms,2,Female,2014,137.3096329,142.3619637,132.5405408
Idaho,Neoplasms,1,Male,1980,259.0473914,267.2416143,250.5417981
Idaho,Neoplasms,1,Male,1981,259.8478024,267.9746496,250.7576087
Idaho,Neoplasms,1,Male,1982,254.4067254,262.7366523,245.525048
Idaho,Neoplasms,1,Male,1983,255.9950605,264.7420234,246.8211297
Idaho,Neoplasms,1,Male,1984,255.8800359,264.4192166,246.8170704
Idaho,Neoplasms,1,Male,1985,256.4820418,264.1450774,247.4141494
Idaho,Neoplasms,1,Male,1986,259.1710477,267.3704415,249.6846396
Idaho,Neoplasms,1,Male,1987,256.7120915,264.4397092,247.5196695
Idaho,Neoplasms,1,Male,1988,258.2645758,266.2512658,248.3233059
Idaho,Neoplasms,1,Male,1989,255.9305344,263.4797327,245.2647291
Idaho,Neoplasms,1,Male,1990,254.4948417,261.8724281,243.3745371
Idaho,Neoplasms,1,Male,1991,251.175339,258.2083941,240.0597373
Idaho,Neoplasms,1,Male,1992,250.4508736,258.1562794,238.7262522
Idaho,Neoplasms,1,Male,1993,253.1392726,260.6236866,241.3637879
Idaho,Neoplasms,1,Male,1994,250.6347008,258.0544374,239.1085668
Idaho,Neoplasms,1,Male,1995,252.8872769,260.0015686,241.9512286
Idaho,Neoplasms,1,Male,1996,248.1986562,255.1455331,237.2198787
Idaho,Neoplasms,1,Male,1997,242.4317474,249.3998936,231.5632156
Idaho,Neoplasms,1,Male,1998,240.083603,247.2345833,230.1408823
Idaho,Neoplasms,1,Male,1999,239.2217902,246.6108543,229.7010125
Idaho,Neoplasms,1,Male,2000,237.7689064,244.7086859,228.4258998
Idaho,Neoplasms,1,Male,2001,235.8846938,244.1110385,227.1712763
Idaho,Neoplasms,1,Male,2002,233.5132036,242.5152537,225.6162497
Idaho,Neoplasms,1,Male,2003,231.696104,240.3052413,223.7134218
Idaho,Neoplasms,1,Male,2004,222.9355967,231.6598335,216.4392027
Idaho,Neoplasms,1,Male,2005,223.5018859,233.3355487,216.3540813
Idaho,Neoplasms,1,Male,2006,219.7404915,229.770422,213.3270836
Idaho,Neoplasms,1,Male,2007,214.4662024,224.3518959,207.8552848
Idaho,Neoplasms,1,Male,2008,212.78167,223.2579332,206.6445862
Idaho,Neoplasms,1,Male,2009,210.7621491,220.9518933,204.2679812
Idaho,Neoplasms,1,Male,2010,208.3057521,218.5425108,201.9251676
Idaho,Neoplasms,1,Male,2011,208.1318736,218.2040932,201.5818944
Idaho,Neoplasms,1,Male,2012,205.8716351,217.7497404,199.113789
Idaho,Neoplasms,1,Male,2013,205.8113881,217.7944604,198.7843854
Idaho,Neoplasms,1,Male,2014,208.8448474,220.5862232,201.4295242
Idaho,Neoplasms,2,Female,1980,161.8705707,166.1021626,157.1701304
Idaho,Neoplasms,2,Female,1981,161.0633929,165.0401032,156.7368315
Idaho,Neoplasms,2,Female,1982,160.7187072,164.776606,156.3048649
Idaho,Neoplasms,2,Female,1983,161.6271279,165.7636202,157.2681476
Idaho,Neoplasms,2,Female,1984,162.8132363,167.0713316,158.3424291
Idaho,Neoplasms,2,Female,1985,164.2246315,168.2278108,159.5869628
Idaho,Neoplasms,2,Female,1986,165.0619779,169.0597324,160.2219414
Idaho,Neoplasms,2,Female,1987,166.6238656,171.0576124,162.0411328
Idaho,Neoplasms,2,Female,1988,167.5678891,171.6495635,162.6959164
Idaho,Neoplasms,2,Female,1989,166.3217736,170.7627552,161.5466246
Idaho,Neoplasms,2,Female,1990,165.0970889,169.3059567,160.1154177
Idaho,Neoplasms,2,Female,1991,166.7551534,171.0359758,161.8566639
Idaho,Neoplasms,2,Female,1992,164.4697153,168.6783771,159.4812279
Idaho,Neoplasms,2,Female,1993,167.0603104,171.258993,162.0756402
Idaho,Neoplasms,2,Female,1994,167.7101059,171.6354716,162.947125
Idaho,Neoplasms,2,Female,1995,169.6424085,173.8623815,165.1199383
Idaho,Neoplasms,2,Female,1996,166.1157852,170.3662138,161.2835434
Idaho,Neoplasms,2,Female,1997,164.4250632,168.7352301,159.7707233
Idaho,Neoplasms,2,Female,1998,163.7268622,167.6569672,159.178441
Idaho,Neoplasms,2,Female,1999,165.5935277,169.9956494,161.0318579
Idaho,Neoplasms,2,Female,2000,166.0274552,170.2166684,161.5678351
Idaho,Neoplasms,2,Female,2001,166.4852328,170.6500254,162.1979151
Idaho,Neoplasms,2,Female,2002,164.937921,169.3710184,160.589398
Idaho,Neoplasms,2,Female,2003,164.6573824,168.8202849,160.5768432
Idaho,Neoplasms,2,Female,2004,160.3544307,164.3522199,156.2955552
Idaho,Neoplasms,2,Female,2005,161.319742,165.5048169,157.4831991
Idaho,Neoplasms,2,Female,2006,159.0076047,163.0033668,154.9687873
Idaho,Neoplasms,2,Female,2007,157.1163885,161.1485313,153.3014388
Idaho,Neoplasms,2,Female,2008,156.5067901,160.6377303,152.5490411
Idaho,Neoplasms,2,Female,2009,155.769819,159.9313658,151.7879432
Idaho,Neoplasms,2,Female,2010,153.649272,157.8372205,149.4735602
Idaho,Neoplasms,2,Female,2011,155.0776797,159.4819579,151.1212941
Idaho,Neoplasms,2,Female,2012,154.3062804,158.725817,150.1807765
Idaho,Neoplasms,2,Female,2013,154.5067178,159.2692173,150.0574258
Idaho,Neoplasms,2,Female,2014,155.0257406,159.7374726,150.5772195
Illinois,Neoplasms,1,Male,1980,324.0104757,333.9686735,314.2236279
Illinois,Neoplasms,1,Male,1981,323.0729464,333.306095,313.0831235
Illinois,Neoplasms,1,Male,1982,319.4358139,329.3000499,309.5652751
Illinois,Neoplasms,1,Male,1983,319.3074744,329.2592218,308.9935906
Illinois,Neoplasms,1,Male,1984,316.4592073,325.0871875,305.7740753
Illinois,Neoplasms,1,Male,1985,320.426578,329.2881683,309.4614173
Illinois,Neoplasms,1,Male,1986,321.4705422,330.4919029,310.1038488
Illinois,Neoplasms,1,Male,1987,318.3144521,325.9495446,306.8917268
Illinois,Neoplasms,1,Male,1988,322.6094729,330.3974393,310.4284141
Illinois,Neoplasms,1,Male,1989,321.1654512,329.5732467,308.2592104
Illinois,Neoplasms,1,Male,1990,315.89516,322.8496415,302.7781419
Illinois,Neoplasms,1,Male,1991,310.9176588,317.9930648,298.5565874
Illinois,Neoplasms,1,Male,1992,307.3475773,314.6304584,294.0550744
Illinois,Neoplasms,1,Male,1993,313.0132049,320.0961959,299.6689013
Illinois,Neoplasms,1,Male,1994,311.3084034,318.3123896,297.8623632
Illinois,Neoplasms,1,Male,1995,310.8695251,317.7831354,297.2786562
Illinois,Neoplasms,1,Male,1996,300.8255825,307.2971246,287.9692491
Illinois,Neoplasms,1,Male,1997,292.817951,299.9515846,280.8375459
Illinois,Neoplasms,1,Male,1998,288.5825299,295.8813369,277.2725343
Illinois,Neoplasms,1,Male,1999,286.6371785,294.7784515,276.2089516
Illinois,Neoplasms,1,Male,2000,284.6097831,292.7491878,275.2045307
Illinois,Neoplasms,1,Male,2001,282.1091029,290.2744667,273.1700922
Illinois,Neoplasms,1,Male,2002,278.1766117,286.4776733,269.7932343
Illinois,Neoplasms,1,Male,2003,273.3583566,282.8355258,265.3044876
Illinois,Neoplasms,1,Male,2004,263.3426825,273.5584693,256.53096
Illinois,Neoplasms,1,Male,2005,258.7003921,268.5943508,252.3129461
Illinois,Neoplasms,1,Male,2006,257.3300265,268.1360557,251.1537352
Illinois,Neoplasms,1,Male,2007,249.6069151,259.6036122,243.2640874
Illinois,Neoplasms,1,Male,2008,249.862782,261.0687157,243.9586053
Illinois,Neoplasms,1,Male,2009,245.2670001,256.5544837,239.1840672
Illinois,Neoplasms,1,Male,2010,238.7988038,250.4744965,232.9689138
Illinois,Neoplasms,1,Male,2011,238.443407,250.5737248,232.4155968
Illinois,Neoplasms,1,Male,2012,237.2697478,249.4437551,231.2674868
Illinois,Neoplasms,1,Male,2013,236.3855193,248.4251032,230.3433911
Illinois,Neoplasms,1,Male,2014,238.7934356,250.9272287,232.561611
Illinois,Neoplasms,2,Female,1980,192.8269307,196.1016405,189.3200145
Illinois,Neoplasms,2,Female,1981,192.7587436,195.8856439,189.2790941
Illinois,Neoplasms,2,Female,1982,190.8701031,193.9300941,187.068005
Illinois,Neoplasms,2,Female,1983,192.6395865,195.6676009,189.231044
Illinois,Neoplasms,2,Female,1984,192.8425185,195.801977,189.1718943
Illinois,Neoplasms,2,Female,1985,195.4709283,198.2991658,191.9067089
Illinois,Neoplasms,2,Female,1986,195.904578,198.8190795,191.8072287
Illinois,Neoplasms,2,Female,1987,197.3949863,200.3414203,193.4047339
Illinois,Neoplasms,2,Female,1988,197.8834287,200.8620639,193.3898332
Illinois,Neoplasms,2,Female,1989,198.3595346,201.5286253,193.7344377
Illinois,Neoplasms,2,Female,1990,198.2373601,201.2627182,193.3198289
Illinois,Neoplasms,2,Female,1991,196.5975213,199.9757557,191.4266914
Illinois,Neoplasms,2,Female,1992,194.2937411,197.4878087,189.9640146
Illinois,Neoplasms,2,Female,1993,198.7850541,202.1268737,193.9046149
Illinois,Neoplasms,2,Female,1994,196.4386905,199.7838217,191.8947303
Illinois,Neoplasms,2,Female,1995,197.530637,200.8651244,192.8601773
Illinois,Neoplasms,2,Female,1996,194.4304735,197.7602444,190.4643656
Illinois,Neoplasms,2,Female,1997,192.5188618,195.8034725,188.7674995
Illinois,Neoplasms,2,Female,1998,189.4838907,192.5818549,186.0377344
Illinois,Neoplasms,2,Female,1999,192.6158282,195.6774226,189.1500622
Illinois,Neoplasms,2,Female,2000,191.0843124,194.2130306,187.7472679
Illinois,Neoplasms,2,Female,2001,190.1358433,193.3702192,186.952076
Illinois,Neoplasms,2,Female,2002,189.0485149,192.2761814,185.9956006
Illinois,Neoplasms,2,Female,2003,186.2632638,189.3922797,183.3555155
Illinois,Neoplasms,2,Female,2004,183.5111447,186.6559196,180.4478068
Illinois,Neoplasms,2,Female,2005,182.0620663,184.9578777,179.2086956
Illinois,Neoplasms,2,Female,2006,181.6446644,184.707011,178.6371904
Illinois,Neoplasms,2,Female,2007,177.6784572,180.8249516,174.8191484
Illinois,Neoplasms,2,Female,2008,176.8711372,180.1096367,173.9519442
Illinois,Neoplasms,2,Female,2009,175.2980536,178.6273419,172.3813047
Illinois,Neoplasms,2,Female,2010,172.3870518,175.7565206,169.4081519
Illinois,Neoplasms,2,Female,2011,171.7434682,174.9535108,168.9010619
Illinois,Neoplasms,2,Female,2012,172.1203599,175.4252024,169.1444098
Illinois,Neoplasms,2,Female,2013,170.6825697,174.5509448,167.5395207
Illinois,Neoplasms,2,Female,2014,171.533882,175.4520423,168.225638
Indiana,Neoplasms,1,Male,1980,320.3858388,329.8351961,310.3622896
Indiana,Neoplasms,1,Male,1981,320.4943599,329.9877611,310.184961
Indiana,Neoplasms,1,Male,1982,312.8941216,321.9415834,302.8959434
Indiana,Neoplasms,1,Male,1983,315.5461684,325.4492529,304.9301786
Indiana,Neoplasms,1,Male,1984,317.6322817,326.9129587,307.2837636
Indiana,Neoplasms,1,Male,1985,320.1093586,329.6915891,309.9027396
Indiana,Neoplasms,1,Male,1986,322.8489127,331.2265087,311.511909
Indiana,Neoplasms,1,Male,1987,320.4393987,328.8535259,308.7738021
Indiana,Neoplasms,1,Male,1988,323.0022013,330.6346238,310.5992481
Indiana,Neoplasms,1,Male,1989,318.8498359,326.428298,305.7021175
Indiana,Neoplasms,1,Male,1990,316.8063408,324.0562317,303.8257213
Indiana,Neoplasms,1,Male,1991,314.7040304,321.6962663,301.787344
Indiana,Neoplasms,1,Male,1992,311.858846,319.2035215,298.8743465
Indiana,Neoplasms,1,Male,1993,314.8689831,321.8605735,301.3577107
Indiana,Neoplasms,1,Male,1994,313.5326421,320.242776,299.8761345
Indiana,Neoplasms,1,Male,1995,313.6240039,320.3050966,300.2516777
Indiana,Neoplasms,1,Male,1996,306.2521181,312.874794,292.7755238
Indiana,Neoplasms,1,Male,1997,300.2040206,307.1839213,287.5511136
Indiana,Neoplasms,1,Male,1998,298.7616463,305.8878065,286.7918424
Indiana,Neoplasms,1,Male,1999,299.0995652,306.8560994,287.7343284
Indiana,Neoplasms,1,Male,2000,296.406929,305.4289996,286.6042879
Indiana,Neoplasms,1,Male,2001,295.2324112,304.7483532,285.9111094
Indiana,Neoplasms,1,Male,2002,290.8766679,299.9777921,282.1020055
Indiana,Neoplasms,1,Male,2003,286.7740803,296.486916,279.0422715
Indiana,Neoplasms,1,Male,2004,277.0546828,287.0320832,269.817808
Indiana,Neoplasms,1,Male,2005,276.8580047,287.7344496,269.8154395
Indiana,Neoplasms,1,Male,2006,273.8505295,284.3345735,267.0490418
Indiana,Neoplasms,1,Male,2007,266.1552665,277.017466,259.6638177
Indiana,Neoplasms,1,Male,2008,264.9967488,276.3628737,258.4661055
Indiana,Neoplasms,1,Male,2009,262.5680781,274.2508625,256.5547773
Indiana,Neoplasms,1,Male,2010,258.4082805,270.2925716,252.1010301
Indiana,Neoplasms,1,Male,2011,258.6718846,270.7656646,252.1221757
Indiana,Neoplasms,1,Male,2012,258.4920639,271.719011,251.8837901
Indiana,Neoplasms,1,Male,2013,256.8551452,270.1554005,250.3553548
Indiana,Neoplasms,1,Male,2014,260.7302902,274.3417626,253.8094921
Indiana,Neoplasms,2,Female,1980,187.9192663,191.1575415,184.1676137
Indiana,Neoplasms,2,Female,1981,186.3928651,189.6264476,182.6973047
Indiana,Neoplasms,2,Female,1982,186.0364273,189.252624,182.4531797
Indiana,Neoplasms,2,Female,1983,186.6665309,189.7933422,183.0915326
Indiana,Neoplasms,2,Female,1984,187.9913847,191.1915281,184.2688925
Indiana,Neoplasms,2,Female,1985,189.5803468,192.5360104,185.6653322
Indiana,Neoplasms,2,Female,1986,191.2219918,194.2653035,187.4251942
Indiana,Neoplasms,2,Female,1987,192.8960646,196.111127,188.7399601
Indiana,Neoplasms,2,Female,1988,194.6217346,197.9997772,190.3392575
Indiana,Neoplasms,2,Female,1989,193.0073728,196.2798825,188.5186857
Indiana,Neoplasms,2,Female,1990,191.4688495,194.7678382,186.6557611
Indiana,Neoplasms,2,Female,1991,193.9023945,197.2900853,189.1491279
Indiana,Neoplasms,2,Female,1992,191.1669052,194.5100701,186.6011432
Indiana,Neoplasms,2,Female,1993,194.6053921,198.1327615,190.1039842
Indiana,Neoplasms,2,Female,1994,194.1486586,197.5922198,189.7151803
Indiana,Neoplasms,2,Female,1995,197.0385345,200.4271954,192.1861107
Indiana,Neoplasms,2,Female,1996,194.0244088,197.5454802,189.8570289
Indiana,Neoplasms,2,Female,1997,192.6631139,195.9320633,188.6690864
Indiana,Neoplasms,2,Female,1998,190.5380029,193.9091758,186.9674947
Indiana,Neoplasms,2,Female,1999,192.645169,195.8236135,189.1422039
Indiana,Neoplasms,2,Female,2000,191.267976,194.7859974,187.6759376
Indiana,Neoplasms,2,Female,2001,192.5166421,195.6986276,189.1914871
Indiana,Neoplasms,2,Female,2002,191.3299364,194.7410452,187.8136703
Indiana,Neoplasms,2,Female,2003,189.2761093,192.5919676,186.2072706
Indiana,Neoplasms,2,Female,2004,184.6198056,187.8863333,181.6048795
Indiana,Neoplasms,2,Female,2005,185.7438513,189.1027308,182.5574928
Indiana,Neoplasms,2,Female,2006,183.5704151,186.7906958,180.6393849
Indiana,Neoplasms,2,Female,2007,180.0275754,183.4654656,177.0156401
Indiana,Neoplasms,2,Female,2008,180.1207146,183.4343042,176.9922123
Indiana,Neoplasms,2,Female,2009,179.3316152,182.5959595,176.0181386
Indiana,Neoplasms,2,Female,2010,177.1037515,180.4819967,173.8421457
Indiana,Neoplasms,2,Female,2011,177.3372517,180.9962745,173.9394973
Indiana,Neoplasms,2,Female,2012,177.6240435,181.1801061,174.4248038
Indiana,Neoplasms,2,Female,2013,176.4100108,180.0905807,172.9630813
Indiana,Neoplasms,2,Female,2014,178.5071698,182.7541672,174.7171985
Iowa,Neoplasms,1,Male,1980,281.6312042,290.0394019,272.582704
Iowa,Neoplasms,1,Male,1981,278.6551415,287.2085738,269.0210668
Iowa,Neoplasms,1,Male,1982,276.4289768,285.1362026,267.2840202
Iowa,Neoplasms,1,Male,1983,278.1746432,286.6695684,268.7515197
Iowa,Neoplasms,1,Male,1984,277.7686062,285.6657467,268.4145461
Iowa,Neoplasms,1,Male,1985,281.1649989,289.1734374,271.1637665
Iowa,Neoplasms,1,Male,1986,282.7658969,290.4045622,272.1197225
Iowa,Neoplasms,1,Male,1987,281.6811373,289.3204215,271.5622516
Iowa,Neoplasms,1,Male,1988,284.4972211,291.6447383,273.9060073
Iowa,Neoplasms,1,Male,1989,280.6555478,287.2460942,269.7558843
Iowa,Neoplasms,1,Male,1990,277.1937724,283.8056177,265.5101079
Iowa,Neoplasms,1,Male,1991,277.1713625,283.6322688,265.2206022
Iowa,Neoplasms,1,Male,1992,274.692588,281.4311107,262.2897323
Iowa,Neoplasms,1,Male,1993,277.2824119,283.9659872,265.088537
Iowa,Neoplasms,1,Male,1994,277.8820114,284.1097982,265.3695626
Iowa,Neoplasms,1,Male,1995,277.3015018,284.3521386,265.1461448
Iowa,Neoplasms,1,Male,1996,271.6307017,278.5667502,259.6549923
Iowa,Neoplasms,1,Male,1997,265.4669646,272.1938099,254.4487108
Iowa,Neoplasms,1,Male,1998,264.0684349,270.9768639,253.4633245
Iowa,Neoplasms,1,Male,1999,262.6986645,269.7157357,252.654831
Iowa,Neoplasms,1,Male,2000,261.4795597,268.7959826,252.1654206
Iowa,Neoplasms,1,Male,2001,259.1262242,267.3286174,250.5572195
Iowa,Neoplasms,1,Male,2002,258.2999044,266.9713835,250.3810902
Iowa,Neoplasms,1,Male,2003,254.9340993,263.2494168,247.6032157
Iowa,Neoplasms,1,Male,2004,247.2597395,256.289888,240.4955542
Iowa,Neoplasms,1,Male,2005,246.2886397,256.063023,239.2445058
Iowa,Neoplasms,1,Male,2006,242.53522,253.0233728,236.2645885
Iowa,Neoplasms,1,Male,2007,238.619818,248.2861368,232.6992171
Iowa,Neoplasms,1,Male,2008,237.3163319,247.799706,231.1548388
Iowa,Neoplasms,1,Male,2009,234.0653464,244.9955123,228.4027372
Iowa,Neoplasms,1,Male,2010,231.7530494,242.5973663,225.8268843
Iowa,Neoplasms,1,Male,2011,231.7947711,243.6572928,225.9696396
Iowa,Neoplasms,1,Male,2012,229.6471696,241.0442083,223.4356058
Iowa,Neoplasms,1,Male,2013,231.0665448,243.199984,224.8332502
Iowa,Neoplasms,1,Male,2014,233.7825332,245.8036232,227.4154816
Iowa,Neoplasms,2,Female,1980,166.0639973,169.2167452,162.876659
Iowa,Neoplasms,2,Female,1981,165.9847793,169.0691813,162.9196449
Iowa,Neoplasms,2,Female,1982,164.5949858,167.7830529,161.0015926
Iowa,Neoplasms,2,Female,1983,166.0359073,168.7116476,162.6508842
Iowa,Neoplasms,2,Female,1984,167.359495,170.1759472,163.9969618
Iowa,Neoplasms,2,Female,1985,169.7181951,172.5925905,166.4755519
Iowa,Neoplasms,2,Female,1986,169.4608606,172.5542429,166.0337464
Iowa,Neoplasms,2,Female,1987,170.9437089,174.0010748,167.2939337
Iowa,Neoplasms,2,Female,1988,172.3804558,175.4593435,168.303574
Iowa,Neoplasms,2,Female,1989,172.1875181,175.1849338,168.135021
Iowa,Neoplasms,2,Female,1990,170.3464928,173.3812192,166.4480546
Iowa,Neoplasms,2,Female,1991,172.616271,175.9332735,168.0566567
Iowa,Neoplasms,2,Female,1992,170.1287161,173.3516085,165.9996792
Iowa,Neoplasms,2,Female,1993,173.1188758,176.3509613,168.7294415
Iowa,Neoplasms,2,Female,1994,173.5587504,176.8772742,169.3093359
Iowa,Neoplasms,2,Female,1995,175.1023107,178.683816,171.0619569
Iowa,Neoplasms,2,Female,1996,173.0841145,176.1488369,169.304029
Iowa,Neoplasms,2,Female,1997,171.6190946,174.533093,168.0239468
Iowa,Neoplasms,2,Female,1998,170.4749353,173.6193299,166.8762377
Iowa,Neoplasms,2,Female,1999,171.972605,175.1474661,168.8003538
Iowa,Neoplasms,2,Female,2000,171.6900742,174.9073945,168.5743861
